Date,Title,Link
2021-03-01,"6 Shifts to Build a More Flexible, Resilient Legal Department",www.gartner.com/smarterwithgartner/6-shifts-to-build-a-more-flexible-resilient-legal-department
2020-10-06,3 Ways Supply Chain Leaders Can Influence the C-Suite,www.gartner.com/smarterwithgartner/3-ways-supply-chain-leaders-can-influence-the-c-suite
2020-10-05,What Makes Women in Technology Great CIOs,www.gartner.com/smarterwithgartner/what-makes-women-in-technology-great-cios
2020-10-02,Redesign Recruiting Strategies to Hire Quality Talent,www.gartner.com/smarterwithgartner/redesign-recruiting-strategies-to-hire-quality-talent
2020-10-02,"5 Trends From the Gartner Hype Cycle for Supply Chain Strategy, 2020",www.gartner.com/smarterwithgartner/5-trends-from-the-gartner-hype-cycle-for-supply-chain-strategy-2020
2020-10-08,3 Sustainable Retailing Practices for Supply Chain Leaders,www.gartner.com/smarterwithgartner/3-sustainable-retailing-practices-for-supply-chain-leaders
2020-10-08,Future of Sales 2025: Data-Driven B2B Selling to Drive Digital Commerce,www.gartner.com/smarterwithgartner/future-of-sales-2025-data-driven-b2b-selling
2020-10-07,Build Organizational Resilience for Today and Tomorrow,www.gartner.com/smarterwithgartner/build-organizational-resilience-for-today-and-tomorrow
2020-10-07,CEOs Want Supply Chain Leaders to Focus on Digitalization and Talent,www.gartner.com/smarterwithgartner/ceos-want-supply-chain-leaders-to-focus-on-digitalization-and-talent
2021-01-12,5 Ways to Support Employees and Managers Amid Political and Social Unrest,www.gartner.com/smarterwithgartner/5-ways-to-support-employees-and-managers-amid-political-and-social-unrest
2021-01-11,How to Respond to a Supply Chain Attack,www.gartner.com/smarterwithgartner/how-to-respond-to-a-supply-chain-attack
2021-01-27,Reset Your Business Strategy in COVID-19 Recovery,www.gartner.com/smarterwithgartner/reset-your-business-strategy-in-covid-19-recovery
2021-01-27,Invest in Legal Operations to Drive In-House Efficiency,www.gartner.com/smarterwithgartner/invest-in-legal-operations-to-drive-in-house-efficiency
2021-02-04,Supply Chain Strategic Planning Must Account for 5 Key Capabilities,www.gartner.com/smarterwithgartner/supply-chain-strategic-planning-must-account-for-5-key-capabilities
2021-02-04,Will You Require Employees to Get a COVID-19 Vaccine?,www.gartner.com/smarterwithgartner/will-you-require-employees-to-get-a-covid-19-vaccine
2021-02-15,Why CMOs Should Embrace Marketing Risk in 2021,www.gartner.com/en/marketing/insights/articles/why-cmos-should-embrace-marketing-risk-in-2021
2021-02-15,10 Must-Read Business Books for 2021,www.gartner.com/smarterwithgartner/10-must-read-business-books-for-2021
2021-02-15,Can Your Cloud Provider Deplatform You?,www.gartner.com/smarterwithgartner/can-your-cloud-provider-deplatform-you
2021-02-11,Gartner Predicts the Future of Cloud and Edge Infrastructure,www.gartner.com/smarterwithgartner/gartner-predicts-the-future-of-cloud-and-edge-infrastructure
2021-02-26,"The Future of Supply Chain: Resilient, Agile, Purpose-Driven",www.gartner.com/smarterwithgartner/the-future-of-supply-chain-resilient-agile-purpose-driven
2021-02-22,Enterprise Architecture Enables Digital Innovation,www.gartner.com/smarterwithgartner/enterprise-architecture-enables-digital-innovation
2021-02-22,Gartner Top 10 Security Projects for 2020-2021,www.gartner.com/smarterwithgartner/gartner-top-security-projects-for-2020-2021
2021-02-22,Adapt Business Applications to Deliver Agility and Innovation,www.gartner.com/smarterwithgartner/adapt-business-applications-to-deliver-agility-and-innovation
2020-10-01,Use Zero-Based Budgeting to Rightsize Tight Budgets,www.gartner.com/smarterwithgartner/use-zero-based-budgeting-to-rightsize-tight-budgets
2020-10-01,Marketers’ Guide to B2C Brand Strategy,www.gartner.com/en/marketing/insights/articles/marketers-guide-b2c-brand-strategy
2020-10-01,Emerging Innovations Can Bolster Your Marketing Plan ,www.gartner.com/en/marketing/insights/articles/emerging-innovations-bolster-marketing-plans
2020-09-30,How to Combat Marginalizing Behaviors in the Workplace,www.gartner.com/smarterwithgartner/how-to-combat-marginalizing-behaviors-in-the-workplace
2020-10-06,6 Key Actions to Manage Logistics and Supply Chain Disruptions,www.gartner.com/smarterwithgartner/6-key-actions-to-manage-logistics-and-supply-chain-disruptions
2020-10-06,The Everywhere Enterprise: A Gartner Q&A with David Cappuccio,www.gartner.com/smarterwithgartner/the-everywhere-enterprise-a-gartner-qa-with-david-cappuccio
2020-10-06,Decide Now How Much to Recalibrate IT Strategic Plans,www.gartner.com/smarterwithgartner/decide-now-how-much-to-recalibrate-it-strategic-plans
2021-03-15,Gartner Top 10 Data and Analytics Trends for 2021,www.gartner.com/smarterwithgartner/gartner-top-10-data-and-analytics-trends-for-2021
2021-03-15,How CFOs Choose and Fund Investments Is Outdated,www.gartner.com/smarterwithgartner/how-cfos-choose-and-fund-investments-is-outdated
2021-03-12,Sales Engagement: The Definitive Guide for Platform Selection,www.gartner.com/en/articles/sales-engagement-the-definitive-guide-for-platform-selection
2021-03-10,The Future of Sales Analytics Promises More Commercial Impact,www.gartner.com/smarterwithgartner/the-future-of-sales-analytics-promises-more-commercial-impact
2021-02-10,Finance AI Is Critical to CFO Digitalization Efforts,www.gartner.com/smarterwithgartner/finance-ai-is-critical-to-cfo-digitalization-efforts
2020-05-04,A Guide for Customer Fulfillment in Times of Disruption,www.gartner.com/smarterwithgartner/winning-in-the-turns-a-guide-for-customer-fulfillment
2020-05-01,Mitigate the Challenges of Remote Work for an MSE,www.gartner.com/smarterwithgartner/mitigate-the-challenges-of-remote-work-for-an-mse
2020-05-01,Modify Your Advertising Strategy for Tighter Budgets,www.gartner.com/en/marketing/insights/articles/modify-your-advertising-strategy-for-tighter-budgets
2020-10-06,Design Work to Help Employees Be Responsive,www.gartner.com/smarterwithgartner/design-work-to-help-employees-be-responsive
2020-05-12,4 Pandemic Priorities for Sales Operations,www.gartner.com/smarterwithgartner/4-pandemic-priorities-for-sales-operations
2020-05-11,Security Experts Must Connect Cybersecurity to Business Outcomes,www.gartner.com/smarterwithgartner/security-experts-must-connect-cybersecurity-to-business-outcomes
2020-05-15,Cybersecurity Labor Shortage and COVID-19,www.gartner.com/en/human-resources/research/talentneuron/labor-market-trends/cybersecurity-labor-shortage-and-covid-19
2020-05-15,"Cut Costs, Not People: 7 Cost Optimization Questions for Marketers",www.gartner.com/en/marketing/insights/articles/cut-costs-not-people-7-cost-optimization-questions-for-marketers
2020-05-15,Coronavirus: CIO Areas of Focus During the COVID-19 Outbreak,www.gartner.com/smarterwithgartner/coronavirus-cio-areas-of-focus-during-the-covid-19-outbreak
2021-03-10,Future of Sales 2025: Deliver the Digital Options B2B Buyers Demand,www.gartner.com/smarterwithgartner/future-of-sales-2025-deliver-the-digital-options-b2b-buyers-demand
2021-03-10,4 Strategies to Rev Up B2B Sales Growth in 2021,www.gartner.com/smarterwithgartner/4-strategies-to-rev-up-b2b-sales-growth-in-2021
2020-04-30,Improve Transportation Worker Safety During COVID-19,www.gartner.com/smarterwithgartner/improve-transportation-worker-safety-during-covid-19
2020-04-29,Finance Tackles Efficiencies and Costs With RPA,www.gartner.com/smarterwithgartner/finance-tackles-efficiencies-and-costs-with-rpa
2020-05-08,Technology GMs: Adjust Your Product Strategies and Vision for COVID-19,www.gartner.com/smarterwithgartner/technology-gms-adjust-your-product-strategies-and-vision-for-covid-19
2020-05-07,A Framework for Executive Decision Making During COVID-19,www.gartner.com/smarterwithgartner/a-framework-for-executive-decision-making-during-covid-19
2019-11-05,Prepare to Revitalize Your Go-to-Market Strategies with Account-Based Marketing,www.gartner.com/smarterwithgartner/prepare-to-revitalize-your-go-to-market-strategies-with-account-based-marketing
2019-11-05,The 9 Questions That Should Be In Every Employee Engagement Survey,www.gartner.com/smarterwithgartner/the-9-questions-that-should-be-in-every-employee-engagement-survey
2020-05-15,Improve Returns on Technology for Financial Budgeting and Forecasting,www.gartner.com/smarterwithgartner/improve-returns-on-technology-for-financial-budgeting-and-forecasting
2020-05-14,3 Budget Planning Hacks for AI Projects,www.gartner.com/smarterwithgartner/3-budget-planning-hacks-for-ai-projects
2019-11-05,Top 10 Strategic Technology Predictions for 2015 and Beyond,www.gartner.com/smarterwithgartner/top-10-strategic-technology-predictions-for-2015-and-beyond
2019-11-05,Turn Your Customer Experience Vision into Reality,www.gartner.com/smarterwithgartner/turn-your-customer-experience-vision-into-reality
2021-03-10,9 Ways to Make Your Mark in a New CHRO Role,www.gartner.com/smarterwithgartner/9-ways-to-make-your-mark-in-a-new-chro-role
2021-03-08,"5 Trends Drive the Gartner Hype Cycle for Emerging Technologies, 2020",www.gartner.com/smarterwithgartner/5-trends-drive-the-gartner-hype-cycle-for-emerging-technologies-2020
2019-11-05,How CIOs Should Launch an IoT Product,www.gartner.com/smarterwithgartner/launch-a-successful-iot-product-as-the-cio
2019-11-05,Lessons From Artificial Intelligence Pioneers,www.gartner.com/smarterwithgartner/lessons-from-artificial-intelligence-pioneers
2019-11-05,What Should Canadian CIOs do About AI? Invest.,www.gartner.com/smarterwithgartner/what-should-canadian-cios-do-about-ai-invest
2019-11-05,Top 10 Technology Trends Impacting Infrastructure Operations,www.gartner.com/smarterwithgartner/top-10-technology-trends-impacting-infrastructure-operations
2019-11-05,Why Only Half of CDOs Are Poised for Success,www.gartner.com/smarterwithgartner/half-of-cdos-succeed
2020-04-28,3 Actions for Ethical Data Collection During Pandemics,www.gartner.com/smarterwithgartner/3-actions-for-ethical-data-collection-during-pandemics
2020-04-27,CFOs Must Protect and Pivot Long-Term Investments,www.gartner.com/smarterwithgartner/cfos-must-protect-and-pivot-long-term-investments
2020-04-27,CIOs Play a Key Role in Improving Psychological Safety,www.gartner.com/smarterwithgartner/cios-play-a-key-role-in-improving-psychological-safety
2019-11-05,Create an Industry Vision for Digital Business,www.gartner.com/smarterwithgartner/create-an-industry-vision-for-digital-business
2019-11-05,Complying with Russia's New Privacy Law,www.gartner.com/smarterwithgartner/complying-with-russias-new-privacy-law
2019-11-05,Cloud to Represent 75% of Total Spend on CRM in 2019,www.gartner.com/smarterwithgartner/cloud-to-represent-75-of-total-spend-on-crm-in-2019
2020-05-07,HR Under Pressure to Cut Costs? Know How to Protect What’s Important,www.gartner.com/smarterwithgartner/hr-under-pressure-to-cut-costs-know-how-to-protect-whats-important
2020-05-07,From Workforce Planning to Planning Work,www.gartner.com/smarterwithgartner/from-workplace-planning-to-planning-work
2019-11-05,6 AI Myths Debunked,www.gartner.com/smarterwithgartner/5-ai-myths-debunked
2020-05-13,How to Communicate Important COVID-19 Data,www.gartner.com/smarterwithgartner/how-to-communicate-important-covid-19-data
2020-05-12,3 Actions for Cloud Providers to Support Customers Through COVID-19,www.gartner.com/smarterwithgartner/3-actions-for-cloud-providers-to-support-customers-through-covid-19
2019-11-05,What to Tell The Board About Blockchain,www.gartner.com/smarterwithgartner/what-to-tell-the-board-about-blockchain
2019-11-05,When Things Become Customers,www.gartner.com/smarterwithgartner/when-things-become-customers
2019-11-05,Master the Art of the Political Conversation,www.gartner.com/smarterwithgartner/master-the-art-of-the-political-conversation
2019-11-05,The Arrival of Algorithmic Business,www.gartner.com/smarterwithgartner/the-arrival-of-algorithmic-business
2019-11-05,A CIO's Roadmap for Culture Change,www.gartner.com/smarterwithgartner/define-a-roadmap-for-your-culture-change-journey
2019-11-05,How CIOs Build the Talent Pipeline,www.gartner.com/smarterwithgartner/how-cios-build-the-talent-pipeline
2019-11-05,Build Alliances to Thrive in Business Ecosystems,www.gartner.com/smarterwithgartner/build-alliances-to-thrive-in-business-ecosystems
2020-05-06,2 Best Practices for Rebooting the Supply Chain,www.gartner.com/smarterwithgartner/2-best-practices-for-rebooting-the-supply-chain
2020-05-04,6 Ways to Support On-Site Employees,www.gartner.com/smarterwithgartner/6-ways-to-support-on-site-employees
2018-07-20,Market the Value of Marketing,www.gartner.com/en/marketing/insights/articles/market-the-value-of-marketing
2018-07-19,3 Security Market Predictions,www.gartner.com/smarterwithgartner/3-security-market-predictions
2019-11-05,5 Security Questions Your Board Will Definitely Ask,www.gartner.com/smarterwithgartner/5-security-questions-board-will-definitely-ask
2019-11-05,7 Options To Modernize Legacy Systems,www.gartner.com/smarterwithgartner/7-options-to-modernize-legacy-systems
2019-04-25,6 Design Principles for Artificial Intelligence in Digital Business,www.gartner.com/smarterwithgartner/6-design-principles-for-artificial-intelligence-in-digital-business
2019-04-24,The New Sales Imperative,www.gartner.com/en/sales-service/insights/challenger-sale/prescriptive/hbr-sales-imperative-form
2020-05-12,7 Early Return-to-Workplace Lessons from Asia,www.gartner.com/smarterwithgartner/7-early-return-to-workplace-lessons-from-asia
2018-07-30,3 Strategies to Balance Your Data and Analytics Team,www.gartner.com/smarterwithgartner/3-strategies-to-balance-your-data-and-analytics-team
2018-07-27,Midsize Enterprise CEOs Want CIOs to Drive Digital Business,www.gartner.com/smarterwithgartner/midsize-enterprise-ceos-want-cios-to-drive-digital-business
2019-11-05,Why B2B Sellers Need a Sense Making Sales Strategy,www.gartner.com/smarterwithgartner/b2b-sellers-need-sense-making-sales-strategy
2019-11-05,How to Build Trust for a Better Personal Brand,www.gartner.com/smarterwithgartner/how-to-build-trust-for-a-better-personal-brand
2019-05-02,6 Mindset Traits of Disruptive Digital Leaders,www.gartner.com/smarterwithgartner/five-mindset-traits-of-disruptive-digital-leaders
2019-05-01,Is a Preannouncement Strategy Right for Your Product?,www.gartner.com/smarterwithgartner/preannouncement-strategy-right-product
